,,,,,2015,2020,2025,2030,2035,2040,2045,2050
NPS-Ref,MEA,ARE,ASP,MYS,4.70007E-09,6.50256E-09,1.15873E-08,1.51608E-08,1.93309E-08,2.54181E-08,3.15646E-08,4.08386E-08
NPS-Ref,MEA,ARE,ASP,PAK,,2.30508E-09,1.14707E-08,1.16105E-08,1.33284E-08,1.78039E-08,2.22627E-08,2.93858E-08
NPS-Ref,MEA,ARE,ASP,PHL,,5.98711E-09,3.02361E-08,5.34473E-08,8.34203E-08,1.22232E-07,1.47746E-07,1.59352E-07
NPS-Ref,MEA,ARE,ASP,SGP,2.48804E-08,1.1011E-07,5.28176E-08,3.498E-08,4.45817E-08,5.71384E-08,7.2375E-08,9.58325E-08
NPS-Ref,MEA,ARE,ASP,THA,5.39158E-09,1.85248E-08,1.06171E-07,2.39274E-07,4.48201E-07,4.9651E-07,6.20943E-07,7.47824E-07
NPS-Ref,MEA,ARE,ASP,TWN,3.190920896,1.0756E-06,5.89413E-06,1.02489E-05,1.25304E-05,1.57824E-05,1.8552E-05,2.26407E-05
NPS-Ref,MEA,ARE,ASP,VNM,,,1.28593E-08,2.11905E-08,3.68643E-08,8.28064E-08,9.36406E-08,1.0101E-07
NPS-Ref,MEA,IRN,RUS,RUS,,,3.41955E-09,6.36796E-09,7.77345E-09,8.74712E-09,9.94484E-09,1.16918E-08
NPS-Ref,MEA,IRN,NAM,CAN,,,3.65133E-09,4.66744E-09,5.53235E-09,9.81957E-09,1.0641E-08,1.11206E-08
NPS-Ref,MEA,IRN,NAM,MEX,,,3.03956E-09,5.28599E-09,8.46259E-09,9.79875E-09,1.31219E-08,1.38586E-08
NPS-Ref,MEA,IRN,NAM,USA,,,1.44434E-08,2.60567E-08,3.86279E-08,5.29603E-08,6.25564E-08,6.58845E-08
NPS-Ref,MEA,IRN,SAM,ARG,,,7.89115E-09,9.82931E-09,9.31024E-09,1.07197E-08,1.3319E-08,1.42386E-08
NPS-Ref,MEA,IRN,SAM,BRA,,,1.25669E-08,1.16502E-08,1.38701E-08,1.65894E-08,1.84595E-08,2.20281E-08
NPS-Ref,MEA,IRN,SAM,CHL,,,2.27415E-08,2.92954E-08,2.94051E-08,3.3586E-08,3.29319E-08,3.13686E-08
NPS-Ref,MEA,IRN,SAM,COL,,,6.66534E-09,1.20444E-08,1.91465E-08,2.4297E-08,2.90636E-08,2.92241E-08
NPS-Ref,MEA,IRN,SAM,TTO,,,,7.50644E-10,2.37924E-09,2.87304E-09,5.51317E-09,6.66525E-09
NPS-Ref,MEA,IRN,SAM,VEN,,,6.53264E-09,1.11535E-08,1.77096E-08,2.24274E-08,2.56626E-08,2.55922E-08
NPS-Ref,MEA,IRN,EU,AUT,,3.61046E-07,1.04823E-07,1.50182E-07,2.4471E-07,0.022994897,0.047641492,0.056182357
NPS-Ref,MEA,IRN,EU,BEL,,1.84201E-08,3.2327E-08,7.35949E-08,1.05337E-07,1.41884E-07,1.94221E-07,2.11644E-07
NPS-Ref,MEA,IRN,EU,BGR,,0.382313668,0.946431872,0.961356166,1.032488361,1.085887212,1.018892688,0.895049527
NPS-Ref,MEA,IRN,EU,CZE,,5.22368E-08,5.39707E-08,7.43253E-08,7.8759E-08,9.8969E-08,1.27803E-07,1.74388E-07
NPS-Ref,MEA,IRN,EU,DEU,,2.28039E-08,3.92394E-08,1.49996E-07,1.84815E-07,2.45379E-07,4.79717E-07,6.27931E-07
NPS-Ref,MEA,IRN,EU,DNK,,1.10974E-08,1.99878E-08,4.18833E-08,6.19497E-08,8.67975E-08,1.44093E-07,1.94569E-07
NPS-Ref,MEA,IRN,EU,ESP,,1.48271E-08,3.7367E-08,6.06779E-08,9.86337E-08,1.209E-07,1.31118E-07,1.25006E-07
NPS-Ref,MEA,IRN,EU,EST,,9.34601E-09,1.38064E-08,2.10199E-08,2.62363E-08,3.12566E-08,3.00633E-08,2.84695E-08
NPS-Ref,MEA,IRN,EU,FIN,,1.55272E-08,2.80109E-08,4.44984E-08,5.987E-08,7.34672E-08,8.66571E-08,9.03807E-08
NPS-Ref,MEA,IRN,EU,FRA,,5.13124E-08,7.30142E-08,4.73222E-06,0.069853629,5.57304E-07,2.43665E-06,0.116225493
NPS-Ref,MEA,IRN,EU,GBR,,1.35952E-08,2.31181E-08,4.09274E-08,5.60109E-08,7.70303E-08,1.07066E-07,1.60558E-07
NPS-Ref,MEA,IRN,EU,GRC,1.56255E-08,0.859510242,1.356297371,1.235464629,1.289372276,1.331309256,1.266905467,1.21802669
NPS-Ref,MEA,IRN,EU,HRV,,4.34967E-08,6.49209E-08,2.65067E-07,1.58841E-06,0.02485283,0.0288729,0.012093799
NPS-Ref,MEA,IRN,EU,HUN,,8.45334E-08,6.87067E-08,0.098455607,0.066650558,0.044998277,0.023198404,0.023303095
NPS-Ref,MEA,IRN,EU,IRL,,2.28624E-08,4.09974E-08,6.67084E-08,8.71665E-08,9.92539E-08,1.11437E-07,1.15528E-07
NPS-Ref,MEA,IRN,EU,ITA,,1.491398569,3.544040941,4.42380532,4.041874821,3.526486998,3.17112305,3.431768402
NPS-Ref,MEA,IRN,EU,LTU,,8.7294E-09,1.56632E-08,2.85258E-08,3.37285E-08,4.10987E-08,4.52036E-08,4.46626E-08
NPS-Ref,MEA,IRN,EU,LVA,,8.53982E-09,1.4065E-08,2.08805E-08,2.74985E-08,3.40536E-08,3.89014E-08,3.92127E-08
NPS-Ref,MEA,IRN,EU,NLD,,1.41266E-08,2.26425E-08,4.25303E-08,6.09414E-08,8.09099E-08,1.08265E-07,1.16677E-07
NPS-Ref,MEA,IRN,EU,POL,,1.87142E-08,2.76114E-08,3.61898E-08,4.57069E-08,5.13436E-08,5.38861E-08,6.97849E-08
NPS-Ref,MEA,IRN,EU,PRT,,1.70695E-08,3.94449E-08,5.56411E-08,7.70495E-08,9.39651E-08,1.14857E-07,1.14756E-07
NPS-Ref,MEA,IRN,EU,ROM,,4.87898E-08,4.22663E-08,0.04768414,0.04112499,0.031055969,0.017844266,0.016547597
NPS-Ref,MEA,IRN,EU,SVK,,5.05252E-08,3.7437E-08,4.73782E-08,5.46219E-08,7.01469E-08,8.96722E-08,1.13149E-07
NPS-Ref,MEA,IRN,EU,SVN,,0.011385597,1.07481E-07,0.043719649,0.078523347,0.055875867,0.025254049,0.027706773
NPS-Ref,MEA,IRN,EU,SWE,,2.96455E-08,5.86694E-08,1.11529E-07,1.57855E-07,2.18612E-07,3.74488E-07,4.59481E-07
NPS-Ref,MEA,IRN,ROE,CHE,,0.164858308,0.306503545,0.453635051,0.48154101,0.52110561,0.531005536,0.497898112
NPS-Ref,MEA,IRN,ROE,SRB,,4.71998E-08,0.250057057,0.337656735,0.343575422,0.367724832,0.316544543,0.305121109
NPS-Ref,MEA,IRN,ROE,TUR,9.287457802,3.914126016,4.015592695,2.918068746,3.079478488,3.536571875,3.540363424,3.959937275
NPS-Ref,MEA,IRN,ROE,UKR,,1.20511E-08,1.38417E-08,2.23225E-08,2.75719E-08,3.51766E-08,4.30245E-08,5.75757E-08
NPS-Ref,MEA,IRN,CAS,AZE,,,6.04945E-09,9.67097E-09,1.24135E-08,1.48174E-08,1.6736E-08,1.90267E-08
NPS-Ref,MEA,IRN,CAS,KAZ,,,1.07075E-08,1.6648E-08,2.23033E-08,2.97486E-08,3.5911E-08,4.12289E-08
NPS-Ref,MEA,IRN,CAS,TKM,,,7.76468E-09,1.23126E-08,1.63112E-08,2.10354E-08,2.51509E-08,2.84751E-08
NPS-Ref,MEA,IRN,CAS,UZB,,,9.01219E-09,1.40917E-08,1.85949E-08,2.41765E-08,2.92096E-08,3.32273E-08
NPS-Ref,MEA,IRN,AFR,EGY,,,4.94356E-09,7.04692E-09,9.01158E-09,1.24343E-08,1.41298E-08,1.68359E-08
NPS-Ref,MEA,IRN,ASP,BGD,,,1.54464E-08,2.61251E-08,3.99235E-08,6.31592E-08,7.86032E-08,8.13587E-08
NPS-Ref,MEA,IRN,ASP,CHN,,,1.21179E-07,1.93287E-07,2.87579E-07,3.85876E-07,4.62168E-07,5.34091E-07
NPS-Ref,MEA,IRN,ASP,IDN,,,7.33417E-10,5.45586E-09,7.2374E-09,9.09009E-09,1.23341E-08,1.40534E-08
NPS-Ref,MEA,IRN,ASP,IND,,,2.588865353,8.559015157,11.01381981,11.98250567,12.36998254,12.44907769
NPS-Ref,MEA,IRN,ASP,JPN,,,2.47255E-08,4.16513E-08,5.78879E-08,6.29672E-08,7.31174E-08,7.21229E-08
NPS-Ref,MEA,IRN,ASP,KOR,,,3.07185E-08,5.22924E-08,7.92385E-08,1.01302E-07,1.17492E-07,1.19576E-07
NPS-Ref,MEA,IRN,ASP,MYS,,,6.68787E-09,1.02828E-08,1.37121E-08,1.83773E-08,2.22176E-08,2.54668E-08
NPS-Ref,MEA,IRN,ASP,PAK,,,2.398818582,10.78843347,16.97027369,19.38540234,20.51176676,20.43145133
NPS-Ref,MEA,IRN,ASP,PHL,,,8.7583E-09,1.53248E-08,2.31112E-08,3.01888E-08,3.61553E-08,3.62305E-08
NPS-Ref,MEA,IRN,ASP,SGP,,,2.11245E-08,2.26206E-08,3.02766E-08,3.93428E-08,4.80327E-08,5.60989E-08
NPS-Ref,MEA,IRN,ASP,THA,,,1.18362E-08,2.02213E-08,3.09747E-08,3.88458E-08,4.56308E-08,4.55479E-08
NPS-Ref,MEA,IRN,ASP,TWN,,,1.36515E-08,2.23074E-08,3.32038E-08,4.19632E-08,4.88761E-08,4.81963E-08
NPS-Ref,MEA,IRN,ASP,VNM,,,6.0566E-09,1.07172E-08,1.72361E-08,2.75185E-08,3.24923E-08,3.28397E-08
NPS-Ref,MEA,IRQ,EU,AUT,,,1.10815E-08,1.35608E-08,2.18963E-08,6.1741E-08,0.0281913,0.028521578
NPS-Ref,MEA,IRQ,EU,BEL,,,9.25822E-09,1.34321E-08,2.31441E-08,5.70643E-08,1.61851E-07,1.76902E-07
NPS-Ref,MEA,IRQ,EU,BGR,,,1.64555E-08,1.7981E-08,3.19055E-08,9.87953E-08,0.039747765,0.021005016
NPS-Ref,MEA,IRQ,EU,CZE,,,1.02865E-08,1.26134E-08,1.92612E-08,4.07572E-08,1.12915E-07,1.50785E-07
NPS-Ref,MEA,IRQ,EU,DEU,,,9.63734E-09,1.41186E-08,2.38236E-08,6.1526E-08,4.43975E-07,5.5482E-07
NPS-Ref,MEA,IRQ,EU,DNK,,,7.99763E-09,1.23305E-08,2.22716E-08,4.79954E-08,1.35973E-07,1.81647E-07
NPS-Ref,MEA,IRQ,EU,ESP,,,8.60668E-09,1.07014E-08,1.64653E-08,2.67975E-08,4.35624E-08,4.56163E-08
NPS-Ref,MEA,IRQ,EU,EST,,,4.63251E-09,8.53946E-09,1.18464E-08,1.79015E-08,2.23067E-08,2.18608E-08
NPS-Ref,MEA,IRQ,EU,FIN,,,8.8543E-09,1.22604E-08,1.79065E-08,3.02412E-08,5.07558E-08,5.81269E-08
NPS-Ref,MEA,IRQ,EU,FRA,,,1.09229E-08,1.76607E-08,3.52646E-08,1.26236E-07,2.34486E-06,0.031646159
NPS-Ref,MEA,IRQ,EU,GBR,,,8.55201E-09,1.23638E-08,2.03615E-08,4.20855E-08,8.47088E-08,1.27091E-07
NPS-Ref,MEA,IRQ,EU,GRC,,,2.33867E-08,2.67076E-08,5.59863E-08,2.55661E-07,0.092670659,0.089742103
NPS-Ref,MEA,IRQ,EU,HRV,,,1.13989E-08,1.49516E-08,2.46722E-08,7.2882E-08,0.019886803,0.006613791
NPS-Ref,MEA,IRQ,EU,HUN,,,1.12354E-08,1.39159E-08,2.16239E-08,4.9469E-08,0.012161718,0.011319789
NPS-Ref,MEA,IRQ,EU,IRL,,,1.17879E-08,1.67884E-08,2.82785E-08,5.46435E-08,9.21155E-08,9.7819E-08
NPS-Ref,MEA,IRQ,EU,ITA,,,1.32864E-08,1.52439E-08,2.62285E-08,8.57388E-08,0.046612339,0.0572612
NPS-Ref,MEA,IRQ,EU,LTU,,,6.65807E-09,9.54245E-09,1.3386E-08,2.19532E-08,3.28513E-08,3.41619E-08
NPS-Ref,MEA,IRQ,EU,LVA,,,6.37994E-09,8.67658E-09,1.24462E-08,1.99555E-08,2.99749E-08,3.20839E-08
NPS-Ref,MEA,IRQ,EU,NLD,,,8.24562E-09,1.17637E-08,1.95601E-08,4.16248E-08,9.11037E-08,9.63322E-08
NPS-Ref,MEA,IRQ,EU,POL,,,8.59937E-09,1.05037E-08,1.58234E-08,2.75141E-08,4.28882E-08,5.63692E-08
NPS-Ref,MEA,IRQ,EU,PRT,,,8.98106E-09,1.09818E-08,1.64189E-08,2.64543E-08,4.52061E-08,4.70219E-08
NPS-Ref,MEA,IRQ,EU,ROM,,,1.01756E-08,1.32286E-08,2.05133E-08,4.56759E-08,0.009640242,0.008244342
NPS-Ref,MEA,IRQ,EU,SVK,,,9.36968E-09,1.13371E-08,1.71051E-08,3.43917E-08,8.18452E-08,1.02241E-07
NPS-Ref,MEA,IRQ,EU,SVN,,,1.20768E-08,1.54509E-08,2.38115E-08,5.84832E-08,0.014457712,0.015575886
NPS-Ref,MEA,IRQ,EU,SWE,,,2.01177E-08,3.038E-08,5.13864E-08,1.09527E-07,3.37235E-07,4.16127E-07
NPS-Ref,MEA,IRQ,ROE,CHE,,,1.54584E-08,1.78905E-08,3.12749E-08,1.0971E-07,0.078698066,0.085711563
NPS-Ref,MEA,IRQ,ROE,SRB,,,2.18037E-08,2.1407E-08,4.07385E-08,1.38269E-07,0.06370841,0.043483226
NPS-Ref,MEA,IRQ,ROE,TUR,,,1.74814E-08,1.94538E-08,3.73188E-08,1.54041E-07,0.061490923,0.06640517
NPS-Ref,MEA,IRQ,ROE,UKR,,,6.64922E-09,8.10698E-09,1.1595E-08,1.99586E-08,3.56006E-08,4.70649E-08
NPS-Ref,MEA,OMN,ASP,BGD,,,5.19923E-09,8.19576E-09,1.31422E-08,2.90847E-08,3.82393E-08,4.05933E-08
NPS-Ref,MEA,OMN,ASP,CHN,,,1.69943E-08,3.25371E-08,5.42173E-08,7.9943E-08,1.01534E-07,1.25873E-07
NPS-Ref,MEA,OMN,ASP,IND,,8.33648E-08,2.83756E-07,4.31545E-07,2.266447186,7.348640364,9.605028739,9.602642341
NPS-Ref,MEA,OMN,ASP,KOR,,,3.26439E-09,6.86588E-09,9.12076E-09,1.31567E-08,1.69873E-08,2.025E-08
NPS-Ref,MEA,OMN,ASP,PAK,,,4.20575E-09,5.31481E-09,6.94847E-09,9.83186E-09,1.23319E-08,1.47441E-08
NPS-Ref,MEA,QAT,NAM,CAN,1.19245E-09,7.03087E-09,1.05365E-08,1.29443E-08,1.32804E-08,1.47362E-08,1.72587E-08,1.79898E-08
NPS-Ref,MEA,QAT,NAM,MEX,1.25234E-09,8.56025E-09,1.23856E-08,1.39135E-08,1.4705E-08,1.84224E-08,1.90327E-08,2.38322E-08
NPS-Ref,MEA,QAT,NAM,USA,7.0908E-09,3.95198E-08,5.45861E-08,6.61651E-08,7.3602E-08,8.41658E-08,8.84039E-08,9.4986E-08
NPS-Ref,MEA,QAT,SAM,ARG,3.123550668,1.807277852,1.179391175,1.49384E-07,1.66838E-08,1.90125E-08,2.03162E-08,2.35528E-08
NPS-Ref,MEA,QAT,SAM,BRA,2.266783184,0.638785262,0.346132362,2.14147E-08,2.30621E-08,2.34317E-08,2.74323E-08,3.02139E-08
NPS-Ref,MEA,QAT,SAM,CHL,0.463785524,0.27761886,0.221021002,0.23206335,2.78682E-07,9.74276E-08,6.778E-08,7.75699E-08
NPS-Ref,MEA,QAT,SAM,COL,,1.25672E-08,0.072495994,0.489497072,0.750067936,0.740643651,0.697607087,0.64921706
NPS-Ref,MEA,QAT,SAM,TTO,,,4.25336E-09,2.68047E-09,3.16787E-09,5.70111E-09,7.17562E-09,9.12889E-09
NPS-Ref,MEA,QAT,SAM,VEN,,1.23167E-08,0.169253755,1.142812191,1.561218354,1.437439173,1.343601715,1.248088638
NPS-Ref,MEA,QAT,EU,AUT,5.71679E-08,0.612816643,0.466595309,1.53055E-07,1.41114E-07,2.53274E-07,1.31246E-07,1.01707E-07
NPS-Ref,MEA,QAT,EU,BEL,0.74390839,1.125430699,1.520881432,1.008786513,1.060821015,1.141084989,0.944707726,0.569951554
NPS-Ref,MEA,QAT,EU,BGR,1.93622E-08,2.60629E-08,2.15147E-08,2.22875E-08,2.50383E-08,2.98945E-08,3.48928E-08,3.61642E-08
NPS-Ref,MEA,QAT,EU,CZE,6.05265E-08,0.417398972,9.98103E-07,1.05131E-07,9.16639E-08,1.07562E-07,9.469E-08,8.99187E-08
NPS-Ref,MEA,QAT,EU,DEU,2.210227445,3.670349651,3.464542584,2.23691E-05,6.47668E-07,7.79099E-07,3.60303E-07,2.01988E-07
NPS-Ref,MEA,QAT,EU,DNK,2.56361E-08,6.38062E-08,9.16537E-08,8.59182E-08,1.18434E-07,1.66714E-07,1.8957E-07,1.72881E-07
NPS-Ref,MEA,QAT,EU,ESP,5.764941862,3.195956347,2.690784833,2.373273566,2.009954948,2.049647574,1.92761824,1.87268423
NPS-Ref,MEA,QAT,EU,EST,0.072478886,0.110328854,0.053071001,0.052924395,0.040389099,0.027987518,1.47567E-07,5.10126E-08
NPS-Ref,MEA,QAT,EU,FIN,,0.323689985,0.288270115,0.28223678,0.227105555,0.196650681,0.165633637,0.103084977
NPS-Ref,MEA,QAT,EU,FRA,3.34231667,3.390072741,3.114897597,3.173781587,2.540338121,2.540392479,2.367545196,2.148246091
NPS-Ref,MEA,QAT,EU,GBR,1.43901813,3.52356418,2.894353935,0.94608282,0.697341077,1.607533412,1.428843899,1.619899853
NPS-Ref,MEA,QAT,EU,GRC,0.147089053,7.66465E-08,4.25656E-08,3.77641E-08,4.25971E-08,4.48598E-08,5.20227E-08,5.41427E-08
NPS-Ref,MEA,QAT,EU,HRV,2.52394E-08,0.246290423,0.239061631,9.06577E-07,2.79418E-07,2.7017E-07,1.19455E-07,9.29045E-08
NPS-Ref,MEA,QAT,EU,HUN,1.98297E-08,0.797896466,0.12202794,7.52705E-08,6.20449E-08,6.45947E-08,5.73459E-08,5.43389E-08
NPS-Ref,MEA,QAT,EU,IRL,0.104659372,0.223624197,0.190519231,0.070773839,0.051556967,0.128151457,0.068236017,6.80384E-07
NPS-Ref,MEA,QAT,EU,ITA,3.629452557,6.568142134,4.556592694,2.46746E-07,2.20466E-07,3.64514E-07,2.05254E-07,1.47068E-07
NPS-Ref,MEA,QAT,EU,LTU,0.257302121,0.214198403,0.228559527,0.157104289,0.115807989,0.07662292,0.015380068,1.3662E-07
NPS-Ref,MEA,QAT,EU,LVA,0.218604169,0.101807942,0.098660291,0.092609779,0.069036501,0.061875756,0.014375232,1.486E-07
NPS-Ref,MEA,QAT,EU,NLD,0.741697569,2.074508407,1.88072924,1.449539559,1.797959671,1.715818422,1.395298726,0.492059499
NPS-Ref,MEA,QAT,EU,POL,0.212125604,1.386402121,1.000456518,1.89956E-07,1.28607E-07,1.32891E-07,7.41407E-08,7.58761E-08
NPS-Ref,MEA,QAT,EU,PRT,1.101225367,0.395718108,0.410262474,0.404888364,0.337047799,0.322029745,0.311416486,0.300986652
NPS-Ref,MEA,QAT,EU,ROM,1.38967E-08,1.98387E-08,1.78161E-08,2.27976E-08,2.50369E-08,2.83002E-08,2.93659E-08,3.11009E-08
NPS-Ref,MEA,QAT,EU,SVK,1.72807E-08,0.128280779,1.85336E-07,5.13126E-08,5.23122E-08,6.4366E-08,6.1468E-08,5.96911E-08
NPS-Ref,MEA,QAT,EU,SVN,0.001121827,0.068690454,0.049675968,1.10934E-06,1.41411E-07,1.22738E-07,8.73456E-08,7.44411E-08
NPS-Ref,MEA,QAT,EU,SWE,6.36025E-08,0.184524599,0.243244061,0.258204714,0.231595256,0.218186042,0.221501354,0.230191202
NPS-Ref,MEA,QAT,ROE,CHE,0.103802598,0.245141371,0.203411866,3.75752E-07,3.54965E-07,7.16031E-07,2.93229E-07,2.28113E-07
NPS-Ref,MEA,QAT,ROE,SRB,3.3918E-08,0.064370272,3.40415E-08,3.16211E-08,3.64947E-08,4.44687E-08,4.90268E-08,5.04169E-08
NPS-Ref,MEA,QAT,ROE,TUR,3.133149686,1.11475E-08,1.23999E-08,1.3508E-08,1.58723E-08,2.03421E-08,2.37321E-08,2.88235E-08
NPS-Ref,MEA,QAT,ROE,UKR,7.9151E-09,4.55809E-08,2.54478E-08,2.08758E-08,2.37503E-08,3.13348E-08,3.46525E-08,4.07039E-08
NPS-Ref,MEA,QAT,AFR,EGY,9.28873E-09,2.67063E-08,1.18251E-08,1.29874E-08,1.66134E-08,1.99425E-08,2.40542E-08,2.53219E-08
NPS-Ref,MEA,QAT,ASP,BGD,,0.110904306,1.306165769,3.067758416,3.339556775,3.702593876,3.953052635,3.972750664
NPS-Ref,MEA,QAT,ASP,CHN,15.18742544,13.3773676,15.33229932,19.22442795,21.60040599,23.63213349,24.18562153,24.58663333
NPS-Ref,MEA,QAT,ASP,IDN,6.84069E-09,5.00864E-09,7.94821E-09,1.01395E-08,1.24485E-08,1.68594E-08,2.07992E-08,2.75129E-08
NPS-Ref,MEA,QAT,ASP,IND,7.819689132,7.027505648,7.188154077,5.192022529,4.379291667,3.663142898,3.983681291,4.407841319
NPS-Ref,MEA,QAT,ASP,JPN,22.36974645,21.54885345,25.04098264,29.00736368,27.38221355,25.92703083,25.746096,25.88431486
NPS-Ref,MEA,QAT,ASP,KOR,7.294890009,7.290902673,8.102962919,9.237434907,9.298095505,9.014908342,9.217771394,9.563096836
NPS-Ref,MEA,QAT,ASP,MYS,1.49103E-08,1.02784E-08,1.45789E-08,1.87123E-08,2.32145E-08,3.01317E-08,3.73528E-08,4.81178E-08
NPS-Ref,MEA,QAT,ASP,PAK,2.51332E-09,5.7637E-09,1.9356E-08,1.65494E-08,1.7307E-08,2.25995E-08,2.85671E-08,3.77863E-08
NPS-Ref,MEA,QAT,ASP,PHL,,1.2312E-08,0.019799427,0.18443878,0.218516792,0.317491249,0.319297862,0.28867371
NPS-Ref,MEA,QAT,ASP,SGP,1.897799517,2.409980719,4.2194E-07,4.46462E-08,5.634E-08,6.99297E-08,8.89975E-08,1.20202E-07
NPS-Ref,MEA,QAT,ASP,THA,2.543960471,4.379276729,7.126437611,11.34765691,11.92875884,11.21346132,11.42395755,11.71129942
NPS-Ref,MEA,QAT,ASP,TWN,4.661975286,3.762464392,3.985948328,4.524339215,4.246675003,4.117243494,4.148996491,4.25508041
NPS-Ref,MEA,QAT,ASP,VNM,,,1.85337E-08,3.55718E-08,7.20353E-08,5.29506E-07,4.09877E-07,3.03009E-07
NPS-Ref,MEA,SAU,ASP,BGD,,,2.66902E-09,6.74941E-09,1.01595E-08,1.77327E-08,2.21584E-08,2.47948E-08
NPS-Ref,MEA,SAU,ASP,CHN,,,1.2838E-08,2.27552E-08,3.69832E-08,5.80288E-08,7.36204E-08,8.78124E-08
NPS-Ref,MEA,SAU,ASP,IND,,1.8644E-08,4.87443E-08,6.28289E-08,9.1209E-08,1.1716E-07,1.35881E-07,1.54972E-07
NPS-Ref,MEA,SAU,ASP,KOR,,,1.40277E-09,3.78208E-09,7.00635E-09,9.8655E-09,1.22912E-08,1.43085E-08
NPS-Ref,MEA,SAU,ASP,PAK,,,,2.24066E-09,2.99277E-09,6.47894E-09,7.84193E-09,9.05477E-09
NPS-Ref,MEA,YEM,NAM,CAN,,4.52286E-09,6.21191E-09,9.03477E-09,1.11795E-08,1.2739E-08,1.54408E-08,1.64076E-08
NPS-Ref,MEA,YEM,NAM,MEX,,3.92933E-09,9.16109E-09,1.06204E-08,1.19536E-08,1.58841E-08,1.69467E-08,2.18136E-08
NPS-Ref,MEA,YEM,NAM,USA,,2.14967E-08,3.87834E-08,5.06861E-08,6.13078E-08,7.36346E-08,7.91467E-08,8.65103E-08
NPS-Ref,MEA,YEM,SAM,ARG,,1.9169E-08,3.61127E-08,2.29114E-08,1.33311E-08,1.60715E-08,1.77797E-08,2.12758E-08
NPS-Ref,MEA,YEM,SAM,BRA,,2.16815E-08,3.6499E-08,1.697E-08,1.97474E-08,2.0927E-08,2.50878E-08,2.79983E-08
NPS-Ref,MEA,YEM,SAM,CHL,,5.13577E-08,9.12586E-08,9.14178E-08,6.23611E-08,5.76128E-08,5.1269E-08,5.60999E-08
NPS-Ref,MEA,YEM,SAM,COL,,5.92409E-09,2.42449E-08,4.45039E-08,8.39379E-08,1.12747E-07,1.37879E-07,1.47328E-07
NPS-Ref,MEA,YEM,SAM,TTO,,,2.05505E-09,2.40459E-09,2.88444E-09,5.27771E-09,6.65986E-09,8.46926E-09
NPS-Ref,MEA,YEM,SAM,VEN,,5.80773E-09,2.31219E-08,4.25826E-08,7.62815E-08,9.9708E-08,1.22969E-07,1.31813E-07
NPS-Ref,MEA,YEM,EU,AUT,,4.66172E-08,8.07455E-08,3.59156E-08,4.47773E-08,6.15077E-08,5.85521E-08,5.75199E-08
NPS-Ref,MEA,YEM,EU,BEL,,5.46734E-08,1.99346E-07,1.52152E-07,2.82018E-07,4.3325E-07,4.31813E-07,4.55504E-07
NPS-Ref,MEA,YEM,EU,BGR,,1.27372E-08,1.4564E-08,1.56617E-08,1.8674E-08,2.27519E-08,2.70719E-08,2.90221E-08
NPS-Ref,MEA,YEM,EU,CZE,,5.75376E-08,6.96883E-08,3.73002E-08,4.21908E-08,5.1418E-08,5.2506E-08,5.49137E-08
NPS-Ref,MEA,YEM,EU,DEU,,3.7355E-08,9.02417E-08,7.23852E-08,9.22505E-08,1.17854E-07,9.91199E-08,8.78009E-08
NPS-Ref,MEA,YEM,EU,DNK,,1.40584E-08,2.83315E-08,3.65137E-08,5.56011E-08,7.51186E-08,8.54844E-08,8.91335E-08
NPS-Ref,MEA,YEM,EU,ESP,,4.6326E-07,1.26271E-06,1.04622E-06,1.27149E-06,1.59177E-06,1.64136E-06,1.72858E-06
NPS-Ref,MEA,YEM,EU,EST,,1.1913E-07,1.36994E-07,1.43694E-07,1.40547E-07,8.79278E-08,4.91565E-08,3.98795E-08
NPS-Ref,MEA,YEM,EU,FIN,,2.53929E-07,4.54177E-07,4.96379E-07,6.26772E-07,7.34942E-07,6.29159E-07,4.28993E-07
NPS-Ref,MEA,YEM,EU,FRA,,3.86968E-07,1.29749E-06,9.2944E-07,1.14954E-06,1.50032E-06,1.50812E-06,1.51231E-06
NPS-Ref,MEA,YEM,EU,GBR,,3.55012E-08,7.31043E-08,8.08366E-08,1.21042E-07,2.05522E-07,2.56445E-07,3.90543E-07
NPS-Ref,MEA,YEM,EU,GRC,,2.00972E-08,2.18996E-08,2.30859E-08,2.73974E-08,3.2113E-08,3.80117E-08,4.18135E-08
NPS-Ref,MEA,YEM,EU,HRV,,5.43442E-08,8.97899E-08,4.67157E-08,5.59241E-08,6.69562E-08,5.86651E-08,5.61418E-08
NPS-Ref,MEA,YEM,EU,HUN,,5.71138E-08,4.95021E-08,2.92023E-08,3.2163E-08,3.66307E-08,3.70783E-08,3.84538E-08
NPS-Ref,MEA,YEM,EU,IRL,,6.73371E-08,1.42942E-07,1.37826E-07,1.97398E-07,2.35466E-07,2.27425E-07,1.93564E-07
NPS-Ref,MEA,YEM,EU,ITA,,5.71811E-08,9.59894E-08,4.25013E-08,5.42906E-08,7.16636E-08,7.08346E-08,7.12836E-08
NPS-Ref,MEA,YEM,EU,LTU,,9.60039E-08,1.94698E-07,4.61711E-07,3.71469E-07,2.80873E-07,1.1614E-07,7.29882E-08
NPS-Ref,MEA,YEM,EU,LVA,,1.019E-07,1.57155E-07,1.3641E-07,1.73455E-07,2.0879E-07,1.1009E-07,6.75253E-08
