,,,,,2015,2020,2025,2030,2035,2040,2045,2050
SDS-Vision,NAM,USA,EU,BEL,7.47341E-09,7.19767E-08,3.42469E-08,2.82E-08,2.40881E-08,2.56276E-08,2.59046E-08,2.63216E-08
SDS-Vision,NAM,USA,EU,BGR,4.11747E-09,1.59534E-08,1.42852E-08,1.39005E-08,1.73819E-08,2.2251E-08,2.28548E-08,2.40497E-08
SDS-Vision,NAM,USA,EU,CZE,3.63676E-09,6.34777E-08,2.41989E-08,1.81719E-08,1.66931E-08,1.98232E-08,1.83606E-08,1.82517E-08
SDS-Vision,NAM,USA,EU,DEU,6.8506E-09,4.34984E-08,2.84281E-08,2.41042E-08,2.12431E-08,2.29158E-08,2.5047E-08,2.65225E-08
SDS-Vision,NAM,USA,EU,DNK,3.29522E-09,1.67491E-08,2.00169E-08,2.3365E-08,2.32115E-08,2.1698E-08,2.0052E-08,1.95252E-08
SDS-Vision,NAM,USA,EU,ESP,1.13383E-07,2.76280436,4.97269E-06,1.53543E-06,2.99369E-07,1.71055E-07,1.1126E-07,8.36986E-08
SDS-Vision,NAM,USA,EU,EST,5.40638E-08,0.185893185,3.22877E-07,4.10364E-08,3.42146E-08,3.49914E-08,3.61233E-08,3.65033E-08
SDS-Vision,NAM,USA,EU,FIN,,0.119002916,2.63552E-07,1.13621E-07,7.00004E-08,6.80227E-08,5.85744E-08,4.96369E-08
SDS-Vision,NAM,USA,EU,FRA,1.2466E-08,1.09734E-06,9.15965E-08,4.95042E-08,3.41246E-08,3.40803E-08,3.48888E-08,3.57759E-08
SDS-Vision,NAM,USA,EU,GBR,7.23802E-09,3.52984E-08,2.33436E-08,2.08054E-08,2.02786E-08,2.22919E-08,2.38917E-08,2.61589E-08
SDS-Vision,NAM,USA,EU,GRC,2.06328E-08,3.47731E-08,2.98215E-08,2.73255E-08,2.92893E-08,3.60986E-08,3.70034E-08,3.70696E-08
SDS-Vision,NAM,USA,EU,HRV,3.92748E-09,4.08781E-08,2.36483E-08,1.92492E-08,1.93959E-08,2.17534E-08,2.46413E-08,2.61781E-08
SDS-Vision,NAM,USA,EU,HUN,3.64246E-09,6.40633E-08,2.23852E-08,1.68005E-08,1.62606E-08,1.91232E-08,1.92509E-08,2.06902E-08
SDS-Vision,NAM,USA,EU,IRL,1.10581E-08,6.94267E-08,4.73859E-08,3.91289E-08,3.10502E-08,3.09685E-08,3.00513E-08,3.1481E-08
SDS-Vision,NAM,USA,EU,ITA,7.77746E-09,5.7667E-08,3.50748E-08,2.5767E-08,2.2695E-08,2.34411E-08,2.55942E-08,2.63709E-08
SDS-Vision,NAM,USA,EU,LTU,4.83023E-08,0.370091996,3.82232E-07,3.92792E-08,3.03934E-08,3.16562E-08,3.29424E-08,3.43774E-08
SDS-Vision,NAM,USA,EU,LVA,3.65104E-08,0.479892775,2.05905E-07,3.82588E-08,2.91614E-08,2.95721E-08,2.79229E-08,2.79693E-08
SDS-Vision,NAM,USA,EU,NLD,6.2042E-09,3.83894E-08,2.44981E-08,2.25425E-08,2.11701E-08,2.3246E-08,2.44834E-08,2.52381E-08
SDS-Vision,NAM,USA,EU,POL,6.84425E-09,8.95409E-08,2.62541E-08,1.74534E-08,1.64906E-08,1.81108E-08,2.07317E-08,2.22807E-08
SDS-Vision,NAM,USA,EU,PRT,7.77295E-08,1.384040967,9.81719E-06,3.41767E-06,4.39666E-07,1.33496E-07,9.82012E-08,6.85853E-08
SDS-Vision,NAM,USA,EU,ROM,3.54903E-09,1.16524E-08,1.1209E-08,1.14608E-08,1.43888E-08,1.85059E-08,1.95114E-08,2.10186E-08
SDS-Vision,NAM,USA,EU,SVK,3.0667E-09,3.57362E-08,1.84824E-08,1.52467E-08,1.48896E-08,1.76822E-08,1.79844E-08,1.89088E-08
SDS-Vision,NAM,USA,EU,SVN,4.22384E-09,7.36818E-08,2.61742E-08,1.96093E-08,1.75877E-08,1.89913E-08,1.86628E-08,1.90382E-08
SDS-Vision,NAM,USA,EU,SWE,9.5155E-09,1.70449E-07,2.64185E-07,2.33115E-07,1.91055E-07,1.74882E-07,1.04702E-07,7.96298E-08
SDS-Vision,NAM,USA,ROE,CHE,1.39018E-08,1.19806E-07,6.84651E-08,4.05662E-08,2.69537E-08,2.56356E-08,2.16994E-08,2.0539E-08
SDS-Vision,NAM,USA,ROE,SRB,9.76379E-09,3.96153E-08,2.2629E-08,2.14467E-08,2.5329E-08,2.85056E-08,2.65501E-08,2.75986E-08
SDS-Vision,NAM,USA,ROE,TUR,1.50632E-08,1.14889E-08,1.57433E-08,2.20097E-08,3.31953E-08,4.785E-08,5.82687E-08,8.34592E-08
SDS-Vision,NAM,USA,ROE,UKR,2.40702E-09,1.48303E-08,1.28682E-08,1.34448E-08,1.46619E-08,1.80161E-08,2.24346E-08,2.59319E-08
SDS-Vision,NAM,USA,MEA,ARE,9.50308E-10,8.648E-09,1.17931E-08,1.27438E-08,1.57189E-08,1.83949E-08,2.35934E-08,2.48008E-08
SDS-Vision,NAM,USA,MEA,BHR,,9.01483E-09,1.45278E-08,1.82511E-08,2.12786E-08,2.76339E-08,3.17768E-08,3.40457E-08
SDS-Vision,NAM,USA,MEA,ISR,,9.20358E-09,1.46075E-08,1.83709E-08,2.1412E-08,2.74263E-08,3.13854E-08,3.37313E-08
SDS-Vision,NAM,USA,MEA,KWT,2.92891E-09,2.70997E-08,3.66345E-08,3.94399E-08,3.80623E-08,3.75647E-08,3.97099E-08,3.85883E-08
SDS-Vision,NAM,USA,MEA,OMN,,2.73458E-09,6.87889E-09,8.60025E-09,1.16572E-08,1.61592E-08,2.09611E-08,2.1E-08
SDS-Vision,NAM,USA,AFR,EGY,,2.29809E-08,2.61845E-08,2.39361E-08,2.84527E-08,3.77444E-08,4.57693E-08,4.90289E-08
SDS-Vision,NAM,USA,ASP,BGD,,1.84528E-08,3.81359E-08,3.94567E-08,3.5481E-08,4.20959E-08,4.52059E-08,4.59277E-08
SDS-Vision,NAM,USA,ASP,CHN,7.03749E-08,1.19439E-06,5.881939048,28.75574733,47.54357211,65.82545251,90.83887263,109.483151
SDS-Vision,NAM,USA,ASP,IDN,,5.50669E-09,8.98212E-09,1.17465E-08,1.65452E-08,1.95881E-08,2.17689E-08,2.26475E-08
SDS-Vision,NAM,USA,ASP,IND,6.00908E-08,2.90062E-06,4.09549E-06,2.15546E-06,3.08466E-06,5.17616E-06,8.95488E-06,2.58564E-05
SDS-Vision,NAM,USA,ASP,JPN,0.542950342,62.94873163,61.93311961,66.73751966,55.40220514,40.07242359,23.22021775,7.822107674
SDS-Vision,NAM,USA,ASP,KOR,8.14135E-07,2.34661E-06,19.91374329,19.91416704,19.4347749,19.2237251,19.91513731,19.91669199
SDS-Vision,NAM,USA,ASP,MYS,4.66956E-09,1.11205E-08,1.60135E-08,2.13869E-08,3.02834E-08,3.75191E-08,4.03947E-08,4.20423E-08
SDS-Vision,NAM,USA,ASP,PAK,,1.23622E-08,2.1333E-08,4.71508E-08,7.20185E-08,1.14875E-07,1.34277E-07,1.98639E-07
SDS-Vision,NAM,USA,ASP,PHL,,1.38746E-08,2.30104E-08,2.67398E-08,2.82067E-08,3.45631E-08,3.74813E-08,3.90928E-08
SDS-Vision,NAM,USA,ASP,SGP,2.2765E-08,1.52971E-07,5.72976E-08,6.32206E-08,7.59612E-08,9.29379E-08,9.24941E-08,9.45012E-08
SDS-Vision,NAM,USA,ASP,THA,5.25292E-09,4.92379E-08,1.73781E-07,2.35479E-07,2.77911E-07,3.13408E-07,3.26938E-07,2.48434E-07
SDS-Vision,NAM,USA,ASP,TWN,1.31267E-07,7.64275E-07,4.17454E-06,7.12133E-06,4.61661E-06,1.08891E-05,1.57109E-05,1.91127E-05
SDS-Vision,NAM,USA,ASP,VNM,,,1.5722E-08,2.00644E-08,2.20015E-08,2.73944E-08,3.05329E-08,3.30261E-08
SDS-Vision,SAM,PER,NAM,CAN,7.98566E-10,6.03369E-09,1.10111E-08,1.20318E-08,1.45323E-08,2.0211E-08,2.13254E-08,2.17866E-08
SDS-Vision,SAM,PER,NAM,MEX,8.25982E-10,7.34406E-09,1.44111E-08,1.42419E-08,1.63849E-08,2.29134E-08,2.4471E-08,2.90947E-08
SDS-Vision,SAM,PER,NAM,USA,4.08343E-09,3.72376E-08,7.03191E-08,7.0906E-08,8.32234E-08,1.0226E-07,1.0845E-07,1.13191E-07
SDS-Vision,SAM,PER,EU,AUT,6.00012E-09,3.53056E-08,2.12958E-08,1.42609E-08,1.30895E-08,1.4791E-08,1.39496E-08,1.37472E-08
SDS-Vision,SAM,PER,EU,BEL,9.056E-09,4.75254E-08,2.68285E-08,2.01847E-08,1.64609E-08,1.90145E-08,1.79594E-08,2.00194E-08
SDS-Vision,SAM,PER,EU,BGR,4.60254E-09,1.29999E-08,1.25113E-08,1.14851E-08,1.34028E-08,1.66015E-08,1.64294E-08,1.69055E-08
SDS-Vision,SAM,PER,EU,CZE,6.11779E-09,4.62572E-08,2.03884E-08,1.43295E-08,1.28052E-08,1.48614E-08,1.37064E-08,1.35382E-08
SDS-Vision,SAM,PER,EU,DEU,8.16309E-09,3.352E-08,2.3342E-08,1.74271E-08,1.61252E-08,1.74755E-08,1.90226E-08,1.97849E-08
SDS-Vision,SAM,PER,EU,DNK,3.71692E-09,1.5034E-08,1.76878E-08,1.83582E-08,1.71587E-08,1.62205E-08,1.4733E-08,1.42801E-08
SDS-Vision,SAM,PER,EU,ESP,4.94933E-07,8.99512E-07,7.09382E-07,6.92488E-07,1.52414E-07,8.74986E-08,5.14538E-08,4.72439E-08
SDS-Vision,SAM,PER,EU,EST,2.12622E-07,3.14275E-07,1.31987E-07,3.17202E-08,2.46096E-08,2.49433E-08,2.51882E-08,2.50321E-08
SDS-Vision,SAM,PER,EU,FIN,,3.11401E-07,1.62192E-07,7.6219E-08,4.15522E-08,4.07713E-08,3.31559E-08,3.0532E-08
SDS-Vision,SAM,PER,EU,FRA,1.75572E-08,3.86985E-07,5.85495E-08,2.99356E-08,2.11069E-08,2.45119E-08,2.3027E-08,2.72899E-08
SDS-Vision,SAM,PER,EU,GBR,8.74277E-09,2.74997E-08,1.94412E-08,1.60656E-08,1.43471E-08,1.71268E-08,1.68046E-08,1.99185E-08
SDS-Vision,SAM,PER,EU,GRC,2.31725E-08,2.38114E-08,2.34014E-08,1.97702E-08,1.94083E-08,2.46465E-08,2.35603E-08,2.55022E-08
SDS-Vision,SAM,PER,EU,HRV,4.44295E-09,3.16307E-08,2.01626E-08,1.52962E-08,1.40545E-08,1.70621E-08,1.74295E-08,2.00953E-08
SDS-Vision,SAM,PER,EU,HUN,4.08387E-09,4.66219E-08,1.90778E-08,1.34903E-08,1.25976E-08,1.45487E-08,1.42695E-08,1.49259E-08
SDS-Vision,SAM,PER,EU,IRL,1.4134E-08,5.34217E-08,3.5923E-08,2.53151E-08,2.08277E-08,2.14392E-08,2.15238E-08,2.22963E-08
SDS-Vision,SAM,PER,EU,ITA,9.50446E-09,4.20569E-08,2.76905E-08,1.90329E-08,1.58486E-08,1.79622E-08,1.78861E-08,2.01444E-08
SDS-Vision,SAM,PER,EU,LTU,2.01888E-07,6.62117E-07,1.42342E-07,2.98828E-08,2.11882E-08,2.31143E-08,2.20194E-08,2.43174E-08
SDS-Vision,SAM,PER,EU,LVA,1.43696E-07,2.11405E-07,1.0189E-07,2.94559E-08,2.09391E-08,2.09478E-08,1.90241E-08,1.85955E-08
SDS-Vision,SAM,PER,EU,NLD,7.2906E-09,2.99374E-08,2.04792E-08,1.71798E-08,1.49395E-08,1.77643E-08,1.7213E-08,1.94676E-08
SDS-Vision,SAM,PER,EU,POL,8.19701E-09,5.84774E-08,2.15995E-08,1.40634E-08,1.22224E-08,1.47524E-08,1.50582E-08,1.7795E-08
SDS-Vision,SAM,PER,EU,PRT,2.68501E-07,6.81411E-07,6.20855E-07,8.49137E-07,2.92722E-07,7.90562E-08,4.5583E-08,3.53464E-08
SDS-Vision,SAM,PER,EU,ROM,3.92391E-09,1.01078E-08,1.01266E-08,9.77806E-09,1.15153E-08,1.43439E-08,1.45623E-08,1.52768E-08
SDS-Vision,SAM,PER,EU,SVK,3.42538E-09,2.95369E-08,1.61415E-08,1.24366E-08,1.17192E-08,1.36381E-08,1.35125E-08,1.39272E-08
SDS-Vision,SAM,PER,EU,SVN,6.97649E-09,5.65653E-08,2.18322E-08,1.52477E-08,1.33694E-08,1.44577E-08,1.39344E-08,1.40279E-08
SDS-Vision,SAM,PER,EU,SWE,1.0773E-08,1.10931E-07,2.04183E-07,1.63421E-07,1.33056E-07,1.22946E-07,7.06743E-08,5.18384E-08
SDS-Vision,SAM,PER,ROE,CHE,1.85828E-08,9.005E-08,5.12035E-08,2.65535E-08,1.81813E-08,1.79237E-08,1.54794E-08,1.47334E-08
SDS-Vision,SAM,PER,ROE,SRB,1.09036E-08,3.52255E-08,1.90454E-08,1.64705E-08,1.78998E-08,2.00162E-08,1.8347E-08,1.86654E-08
SDS-Vision,SAM,PER,ROE,TUR,1.8501E-08,9.0627E-09,1.29904E-08,1.60718E-08,2.09073E-08,2.97937E-08,3.2016E-08,4.47438E-08
SDS-Vision,SAM,PER,ROE,UKR,2.61198E-09,1.34845E-08,1.14413E-08,1.03435E-08,1.20175E-08,1.44809E-08,1.56975E-08,1.95296E-08
SDS-Vision,SAM,PER,MEA,ARE,9.84809E-10,5.70882E-09,9.03274E-09,9.52064E-09,1.0872E-08,1.44013E-08,1.68774E-08,1.94046E-08
SDS-Vision,SAM,PER,MEA,BHR,,2.03835E-09,8.21005E-09,9.23059E-09,1.19928E-08,1.4393E-08,1.84871E-08,1.97721E-08
SDS-Vision,SAM,PER,MEA,ISR,,2.07547E-09,8.3533E-09,9.3852E-09,1.21666E-08,1.43962E-08,1.8429E-08,1.97512E-08
SDS-Vision,SAM,PER,MEA,KWT,3.21462E-09,1.03485E-08,2.08297E-08,1.98433E-08,2.00728E-08,2.02275E-08,2.23101E-08,2.19478E-08
SDS-Vision,SAM,PER,MEA,OMN,,2.26336E-09,5.79684E-09,6.89331E-09,9.08569E-09,1.23377E-08,1.5448E-08,1.53746E-08
SDS-Vision,SAM,PER,AFR,EGY,,9.12893E-09,1.50548E-08,1.2273E-08,1.56706E-08,1.97173E-08,2.55734E-08,2.7309E-08
SDS-Vision,SAM,PER,ASP,BGD,,7.26592E-09,2.28866E-08,2.29667E-08,2.12232E-08,2.41872E-08,2.78373E-08,2.81725E-08
SDS-Vision,SAM,PER,ASP,CHN,7.24026E-08,8.95647E-07,6.52022E-06,9.53653E-06,6.80873E-06,0.000393365,2.37975E-05,0.453208681
SDS-Vision,SAM,PER,ASP,IDN,,2.09756E-09,6.92348E-09,8.73653E-09,1.10715E-08,1.46368E-08,1.47561E-08,1.71172E-08
SDS-Vision,SAM,PER,ASP,IND,6.70997E-08,5.95711E-07,1.15692E-06,1.16103E-06,1.38051E-06,1.75094E-06,2.20261E-06,2.82836E-06
SDS-Vision,SAM,PER,ASP,JPN,5.144625,6.2761E-06,1.00031E-05,4.48895E-06,5.69901E-06,6.7876E-06,7.14604E-06,4.89292E-06
SDS-Vision,SAM,PER,ASP,KOR,9.93342E-07,1.200580954,0.897198484,2.304181916,2.757579687,2.516003491,2.787231272,2.872604249
SDS-Vision,SAM,PER,ASP,MYS,4.8623E-09,6.96E-09,1.1769E-08,1.51881E-08,2.12635E-08,2.62519E-08,2.8413E-08,2.93126E-08
SDS-Vision,SAM,PER,ASP,PAK,,4.8403E-09,1.68164E-08,3.56392E-08,5.06115E-08,8.02077E-08,8.84547E-08,1.28117E-07
SDS-Vision,SAM,PER,ASP,PHL,,5.52229E-09,1.31887E-08,1.39153E-08,1.56602E-08,1.81588E-08,2.15333E-08,2.24616E-08
SDS-Vision,SAM,PER,ASP,SGP,2.3831E-08,8.17197E-08,3.87135E-08,4.07772E-08,4.73634E-08,5.78633E-08,5.79522E-08,5.87671E-08
SDS-Vision,SAM,PER,ASP,THA,5.34684E-09,2.1812E-08,9.77678E-08,1.3289E-07,1.45212E-07,1.63567E-07,1.60295E-07,1.20735E-07
SDS-Vision,SAM,PER,ASP,TWN,1.60248E-07,3.98381E-07,3.22555E-06,4.50298E-06,2.65796E-06,0.000516248,1.25609E-05,9.66142E-06
SDS-Vision,SAM,PER,ASP,VNM,,,8.8208E-09,1.00744E-08,1.22405E-08,1.41868E-08,1.76998E-08,1.91326E-08
SDS-Vision,SAM,TTO,NAM,CAN,8.07196E-10,6.17356E-09,1.14186E-08,1.2272E-08,1.48131E-08,2.06242E-08,2.17271E-08,2.21478E-08
SDS-Vision,SAM,TTO,NAM,MEX,8.32553E-10,7.45037E-09,1.48298E-08,1.45133E-08,1.6676E-08,2.33421E-08,2.49343E-08,2.95401E-08
SDS-Vision,SAM,TTO,NAM,USA,4.11981E-09,3.78962E-08,7.24618E-08,7.22393E-08,8.46462E-08,1.04157E-07,1.10386E-07,1.15041E-07
SDS-Vision,SAM,TTO,EU,AUT,6.27773E-09,4.12093E-08,2.33905E-08,1.48618E-08,1.35007E-08,1.52268E-08,1.42977E-08,1.40574E-08
SDS-Vision,SAM,TTO,EU,BEL,9.80782E-09,6.2268E-08,3.02816E-08,2.13698E-08,1.70678E-08,1.95977E-08,1.84043E-08,2.0449E-08
SDS-Vision,SAM,TTO,EU,BGR,4.7766E-09,1.36354E-08,1.31493E-08,1.18655E-08,1.38134E-08,1.71167E-08,1.68882E-08,1.73514E-08
SDS-Vision,SAM,TTO,EU,CZE,6.41823E-09,5.71211E-08,2.22737E-08,1.49529E-08,1.32025E-08,1.53063E-08,1.4043E-08,1.38409E-08
SDS-Vision,SAM,TTO,EU,DEU,8.72431E-09,3.99263E-08,2.57256E-08,1.82525E-08,1.66073E-08,1.79327E-08,1.9421E-08,2.01616E-08
SDS-Vision,SAM,TTO,EU,DNK,5.73051E-09,1.61779E-08,1.89178E-08,1.92174E-08,1.77785E-08,1.67107E-08,1.51016E-08,1.46009E-08
SDS-Vision,SAM,TTO,EU,ESP,2.561106944,5.89940624,3.900076808,3.31418E-06,1.85664E-07,9.47064E-08,5.43254E-08,4.89106E-08
SDS-Vision,SAM,TTO,EU,EST,0.082247906,3.49252E-06,3.13941E-07,3.38788E-08,2.54556E-08,2.56578E-08,2.57847E-08,2.55519E-08
SDS-Vision,SAM,TTO,EU,FIN,,8.20311E-07,2.47633E-07,8.58942E-08,4.37786E-08,4.26336E-08,3.43991E-08,3.1389E-08
SDS-Vision,SAM,TTO,EU,FRA,2.0144E-08,9.0397E-07,7.26349E-08,3.24293E-08,2.20218E-08,2.53048E-08,2.35943E-08,2.78367E-08
SDS-Vision,SAM,TTO,EU,GBR,9.33467E-09,3.08052E-08,2.10745E-08,1.67669E-08,1.47926E-08,1.75815E-08,1.71785E-08,2.03184E-08
SDS-Vision,SAM,TTO,EU,GRC,2.41926E-08,2.55649E-08,2.50626E-08,2.07279E-08,2.02192E-08,2.56199E-08,2.43453E-08,2.61952E-08
SDS-Vision,SAM,TTO,EU,HRV,6.49962E-09,3.59961E-08,2.19316E-08,1.59118E-08,1.44586E-08,1.74813E-08,1.78031E-08,2.04735E-08
SDS-Vision,SAM,TTO,EU,HUN,6.09968E-09,5.54739E-08,2.07269E-08,1.40234E-08,1.29747E-08,1.49663E-08,1.46275E-08,1.52814E-08
SDS-Vision,SAM,TTO,EU,IRL,1.53701E-08,6.03032E-08,3.96389E-08,2.68126E-08,2.16252E-08,2.21173E-08,2.20246E-08,2.27615E-08
SDS-Vision,SAM,TTO,EU,ITA,1.02162E-08,5.2085E-08,3.1197E-08,2.00413E-08,1.63954E-08,1.84623E-08,1.83117E-08,2.05557E-08
SDS-Vision,SAM,TTO,EU,LTU,0.259320338,0.042290455,3.70392E-07,3.19926E-08,2.19434E-08,2.37953E-08,2.25768E-08,2.48489E-08
SDS-Vision,SAM,TTO,EU,LVA,0.180112229,1.58005E-06,2.01274E-07,3.15236E-08,2.17152E-08,2.16181E-08,1.95542E-08,1.90644E-08
SDS-Vision,SAM,TTO,EU,NLD,7.74236E-09,3.50406E-08,2.24166E-08,1.80113E-08,1.54275E-08,1.8254E-08,1.76037E-08,1.98451E-08
SDS-Vision,SAM,TTO,EU,POL,8.72925E-09,7.26865E-08,2.37482E-08,1.4606E-08,1.25313E-08,1.50656E-08,1.53376E-08,1.8089E-08
SDS-Vision,SAM,TTO,EU,PRT,0.919605533,0.225589337,0.882060116,5.7805E-05,3.71621E-07,8.45117E-08,4.81776E-08,3.67307E-08
SDS-Vision,SAM,TTO,EU,ROM,4.05716E-09,1.049E-08,1.05461E-08,1.00526E-08,1.18198E-08,1.4732E-08,1.49223E-08,1.56426E-08
SDS-Vision,SAM,TTO,EU,SVK,3.55883E-09,3.35241E-08,1.73246E-08,1.29041E-08,1.20518E-08,1.4014E-08,1.38378E-08,1.4237E-08
SDS-Vision,SAM,TTO,EU,SVN,7.34592E-09,6.69043E-08,2.40423E-08,1.59215E-08,1.37836E-08,1.48531E-08,1.42567E-08,1.4326E-08
SDS-Vision,SAM,TTO,EU,SWE,1.12725E-08,1.32629E-07,2.81133E-07,2.05908E-07,1.56535E-07,1.41209E-07,7.32996E-08,5.30422E-08
SDS-Vision,SAM,TTO,ROE,CHE,2.06167E-08,1.10599E-07,5.95301E-08,2.85386E-08,1.89785E-08,1.85743E-08,1.59179E-08,1.50978E-08
SDS-Vision,SAM,TTO,ROE,SRB,1.13176E-08,3.76783E-08,2.03925E-08,1.72216E-08,1.86155E-08,2.07479E-08,1.89085E-08,1.92005E-08
SDS-Vision,SAM,TTO,ROE,TUR,1.99016E-08,9.43003E-09,1.36569E-08,1.68044E-08,2.18457E-08,3.12565E-08,3.35761E-08,4.71638E-08
SDS-Vision,SAM,TTO,ROE,UKR,2.68303E-09,1.423E-08,1.195E-08,1.06109E-08,1.22608E-08,1.47729E-08,1.78403E-08,1.9887E-08
SDS-Vision,SAM,TTO,MEA,ARE,9.92097E-10,5.78021E-09,9.24147E-09,9.6624E-09,1.10194E-08,1.46063E-08,1.71411E-08,1.96562E-08
SDS-Vision,SAM,TTO,MEA,BHR,,2.08021E-09,8.44076E-09,9.44181E-09,1.22259E-08,1.46802E-08,1.88418E-08,2.01176E-08
SDS-Vision,SAM,TTO,MEA,ISR,,2.1169E-09,8.58293E-09,9.59426E-09,1.23961E-08,1.46715E-08,1.87673E-08,2.0082E-08
SDS-Vision,SAM,TTO,MEA,KWT,3.4088E-09,1.15992E-08,2.36414E-08,2.12927E-08,2.09915E-08,2.09148E-08,2.28834E-08,2.24001E-08
SDS-Vision,SAM,TTO,MEA,OMN,6.22205E-10,2.28E-09,5.89375E-09,6.98143E-09,9.20784E-09,1.25481E-08,1.57535E-08,1.564E-08
SDS-Vision,SAM,TTO,AFR,EGY,,9.33834E-09,1.55589E-08,1.24137E-08,1.58218E-08,1.99539E-08,2.59045E-08,2.76446E-08
SDS-Vision,SAM,TTO,ASP,BGD,,7.63646E-09,2.44455E-08,2.38705E-08,2.17193E-08,2.4735E-08,2.83945E-08,2.86648E-08
SDS-Vision,SAM,TTO,ASP,CHN,7.28308E-08,8.52282E-07,1.421735597,11.22702823,15.4682361,15.24938447,11.62130784,9.906049768
SDS-Vision,SAM,TTO,ASP,IDN,,2.07511E-09,6.89046E-09,8.6599E-09,1.09598E-08,1.45377E-08,1.47097E-08,1.70701E-08
SDS-Vision,SAM,TTO,ASP,IND,7.81056E-08,3.12085E-06,0.871669743,2.74751E-06,2.81771E-06,4.18824E-06,5.95494E-06,1.08616E-05
SDS-Vision,SAM,TTO,ASP,JPN,13.30436512,4.801389508,2.715127931,8.52651E-06,9.24727E-06,1.17887E-05,1.26297E-05,1.00744E-05
SDS-Vision,SAM,TTO,ASP,KOR,6.25399E-07,1.74674E-06,4.84106E-06,1.841883842,7.0436E-06,8.86471E-06,3.037817489,4.670510288
SDS-Vision,SAM,TTO,ASP,MYS,4.86184E-09,6.97768E-09,1.18801E-08,1.52744E-08,2.13652E-08,2.64211E-08,2.86044E-08,2.94816E-08
SDS-Vision,SAM,TTO,ASP,PAK,,4.99691E-09,1.8723E-08,4.13659E-08,5.98343E-08,9.84672E-08,1.07905E-07,1.61473E-07
SDS-Vision,SAM,TTO,ASP,PHL,,5.57335E-09,1.3449E-08,1.40817E-08,1.57941E-08,1.83346E-08,2.17421E-08,2.26537E-08
SDS-Vision,SAM,TTO,ASP,SGP,2.42131E-08,8.9318E-08,3.93221E-08,4.10459E-08,4.76155E-08,5.83026E-08,5.84025E-08,5.91707E-08
SDS-Vision,SAM,TTO,ASP,THA,5.38355E-09,2.2487E-08,1.16339E-07,1.46977E-07,1.56223E-07,1.76873E-07,1.72584E-07,1.27382E-07
SDS-Vision,SAM,TTO,ASP,TWN,1.78218E-07,5.67304E-07,0.834304994,0.856376901,3.46263E-06,0.171230028,1.460106685,1.851172627
SDS-Vision,SAM,TTO,ASP,VNM,,,8.91871E-09,1.01414E-08,1.23005E-08,1.42727E-08,1.78123E-08,1.92469E-08
SDS-Vision,EU,AUT,ROE,CHE,0.052779376,5.25942E-08,1.15238E-07,2.52153E-07,1.52559E-07,1.09455E-07,,
SDS-Vision,EU,AUT,ROE,SRB,4.4747E-08,4.22395E-08,2.65657E-08,4.51406E-08,1.40578E-07,2.50321E-07,,
SDS-Vision,EU,AUT,ROE,TUR,2.40087E-08,4.4035E-09,1.04504E-08,2.09771E-08,4.69074E-08,7.93768E-08,,
SDS-Vision,EU,AUT,ROE,UKR,7.61725E-09,1.34334E-08,1.50134E-08,1.84711E-08,1.95042E-08,2.21172E-08,,
SDS-Vision,EU,CYP,NAM,CAN,,,1.0236E-08,1.15208E-08,1.39792E-08,1.94388E-08,2.05841E-08,2.10088E-08
SDS-Vision,EU,CYP,NAM,MEX,,,1.31271E-08,1.33265E-08,1.54634E-08,2.17288E-08,2.33261E-08,2.78392E-08
SDS-Vision,EU,CYP,NAM,USA,,,6.40575E-08,6.78581E-08,8.01995E-08,9.85369E-08,1.04749E-07,1.09143E-07
SDS-Vision,EU,CYP,SAM,ARG,,,9.60642E-08,1.1878E-07,1.42361E-07,1.95926E-07,2.27277E-07,2.08385E-07
SDS-Vision,EU,CYP,SAM,BRA,,,3.74158E-08,3.87162E-08,1.14105E-07,2.34568E-07,3.83051E-07,4.31965E-07
SDS-Vision,EU,CYP,SAM,CHL,,,1.54276E-07,1.81832E-07,1.93509E-07,2.61423E-07,3.02863E-07,2.69481E-07
SDS-Vision,EU,CYP,SAM,COL,,,8.59747E-09,8.82703E-09,1.13873E-08,1.47198E-08,1.74634E-08,2.17333E-08
SDS-Vision,EU,CYP,SAM,TTO,,,4.53627E-09,5.93498E-09,7.61182E-09,9.58517E-09,1.19715E-08,1.46508E-08
SDS-Vision,EU,CYP,SAM,VEN,,,7.70668E-09,7.75185E-09,8.84264E-09,1.15082E-08,1.35686E-08,1.53311E-08
SDS-Vision,EU,CYP,ROE,CHE,,,5.15864E-08,2.74146E-08,1.86449E-08,1.82453E-08,1.56626E-08,1.48135E-08
SDS-Vision,EU,CYP,ROE,SRB,,,1.94009E-08,1.69648E-08,1.84729E-08,2.05242E-08,1.86627E-08,1.88434E-08
SDS-Vision,EU,CYP,ROE,TUR,,,1.32717E-08,1.66612E-08,2.17919E-08,3.09897E-08,3.31113E-08,4.61911E-08
SDS-Vision,EU,CYP,ROE,UKR,,,1.14616E-08,1.04715E-08,1.2185E-08,1.46583E-08,1.76993E-08,1.96587E-08
SDS-Vision,EU,CYP,MEA,ARE,,,9.2591E-09,9.83955E-09,1.24721E-08,1.48554E-08,1.73875E-08,1.98071E-08
SDS-Vision,EU,CYP,MEA,BHR,,,8.38786E-09,9.48431E-09,1.2321E-08,1.47595E-08,1.88949E-08,2.01066E-08
